protein,intervention,I,II
OPLAH,terbutaline,0.056500573633895164,-0.05165829744062108
OPTN,resistance,-0.20551813773017052,-0.06399052562577223
OPTN,terbutaline,0.09523589843831856,0.041701228036991576
ORM1,resistance,0.7382533290642446,0.3783589197739783
ORM1,terbutaline,0.036688534287298,0.11191240708953949
ORM2,resistance,0.353311254581655,0.4212434874649549
ORM2,terbutaline,-0.09590820272002613,0.041993871500249615
OSBP,resistance,-0.09868835326281047,-0.014690631665349896
OSBP,terbutaline,0.03551419567155893,0.1559037864659024
OSBPL1A,resistance,0.2718852780978351,-0.018575804107170635
OSBPL1A,terbutaline,-0.039825455893967764,-0.3783000671683716
OSBPL6,resistance,0.23381744707768679,0.1171496325165271
OSBPL6,terbutaline,0.4155297511989726,0.2960946087200809
OSGEP,resistance,NA,0.23565286526253892
OSGEP,terbutaline,-0.2995109618111626,0.07139507864203913
OSTF1,resistance,0.9864729500759255,-0.5579684651756786
OSTF1,terbutaline,0.06326784827855587,0.7687383313397862
OTUB1,resistance,0.2510957267491682,0.09509282321264667
OTUB1,terbutaline,-0.00641856264287769,-0.04788695754518946
OXCT1,resistance,-0.2056167295604144,0.5161464101666748
OXCT1,terbutaline,-0.2604913243241574,NA
OXSM,resistance,-0.43690824153940533,-0.20099290491372934
OXSM,terbutaline,-0.37941962023382875,0.03891834369557956
OXSR1,resistance,0.03616447619839391,0.01862231791691049
OXSR1,terbutaline,0.14548008716180952,0.15764744311966852
P4HB,resistance,0.4758011014917276,-0.03915179562750115
P4HB,terbutaline,0.23666930190506527,0.11742679863085037
PA2G4,resistance,0.25442272666643156,0.0900079178987756
PA2G4,terbutaline,0.1679160212597272,0.21427255219591665
PABPC4,resistance,0.10936428841216664,0.09716221822304871
PABPC4,terbutaline,0.07814219839555747,0.03150187505992615
PACSIN2,resistance,0.09222337563167672,0.11947425067787165
PACSIN2,terbutaline,-0.01115702999443203,-0.005683754688363833
PACSIN3,resistance,-0.022766386916478507,0.09338840903242018
PACSIN3,terbutaline,0.2799650680075879,0.09463026584029717
PADI2,resistance,0.20409654259201407,0.21502967668034323
PADI2,terbutaline,0.5316854509331037,0.36983968015073526
PAFAH1B1,resistance,0.14256431273545342,0.14928395311339093
PAFAH1B1,terbutaline,0.09982346997446957,0.05621206657406397
PAFAH1B3,resistance,-0.0995754095278057,0.09700888903458971
PAFAH1B3,terbutaline,0.282994428531612,-0.08628740974970395
PAICS,resistance,0.2124689083838316,0.016215703863261766
PAICS,terbutaline,0.13030730991716083,-0.07071258763485799
PAIP1,resistance,0.05442450104389115,0.31729316507644945
PAIP1,terbutaline,0.18009835383066675,-0.16194922978240603
PAK1,resistance,-0.14184617433358124,0.03898435362871444
PAK1,terbutaline,0.12627978796817943,0.14947822899664823
PAK2,resistance,0.107926177745488,0.19669616811338453
PAK2,terbutaline,0.28188167335876213,0.22852863239255786
PALLD,resistance,0.0056356332056264336,0.13333960994222482
PALLD,terbutaline,0.03263026166497053,0.009847659457934522
PALMD,resistance,0.3236694702785048,0.260352419415605
PALMD,terbutaline,0.009540273544105915,0.4377215484167106
PAM16,resistance,-0.3147414443926712,0.02875907090014751
PAM16,terbutaline,-0.039041034811830584,-0.11513266097186896
PANK4,resistance,-0.022615725321518707,0.04441382328039367
PANK4,terbutaline,-0.16391178324251784,-0.10216632122302045
PARK7,resistance,-0.008874874877985153,-0.006807673492509103
PARK7,terbutaline,-0.012706628438504999,-0.12601838045235988
PARP1,resistance,-0.03676727892615025,-0.4244759780988249
PARP1,terbutaline,0.17996095612120613,-0.05263639742704518
PBDC1,resistance,0.3922402705175964,0.18152931313341347
PBDC1,terbutaline,0.3463293089252406,0.15657132788541128
PBXIP1,resistance,-0.18153296465183036,-0.13468786442215763
PBXIP1,terbutaline,0.2980391201267143,0.13837821304444273
PCBD1,resistance,-0.09129746736583552,-0.2464278534026294
PCBD1,terbutaline,-0.03560312028972941,-0.002169936931080881
PCBD2,resistance,-0.2750733273112684,-0.2523828238978296
PCBD2,terbutaline,-0.18803422145324605,-0.19695706415649075
PCBP1,resistance,0.20112435097541873,0.07437122889893666
PCBP1,terbutaline,0.1953027338547919,0.0951948665843682
PCBP2,resistance,0.140923846347176,0.10192488860750037
PCBP2,terbutaline,0.2581740125515909,0.027471135401412994
PCCA,resistance,-0.3490725767068609,-0.03152163464142288
PCCA,terbutaline,-0.1821476820083938,-0.21028361304814322
PCCB,resistance,-0.34213420529903665,-0.04632812627513605
PCCB,terbutaline,-0.14364614960698743,-0.21053329776068486
PCMT1,resistance,-0.28148266669232286,-0.019887069094601584
PCMT1,terbutaline,0.07745268555247496,0.007460019387424133
PCNA,resistance,0.4238631392923476,0.008092031301971003
PCNA,terbutaline,0.09783157409012123,-0.020549077316287967
PCNP,resistance,0.12174308071261843,-0.05634214915899993
PCNP,terbutaline,-0.12587305709590893,0.13641240853067563
PCYOX1,resistance,-0.25857955049728887,-0.10277077188081352
PCYOX1,terbutaline,-0.02264271088085046,-0.26041660636130404
PCYT1A,resistance,-0.21045091411037298,1.3845919713410897
PCYT1A,terbutaline,-0.1201760290323465,0.22203282357279663
PCYT2,resistance,-0.37165026101445314,-0.2924226201950517
PCYT2,terbutaline,-0.0800020901806335,-0.16966740415824275
PDAP1,resistance,-0.009283151664748246,0.013104319095972983
PDAP1,terbutaline,0.21463618823501454,0.08239525724954921
PDCD5,resistance,0.14303676484953268,0.3230583468267696
PDCD5,terbutaline,0.04377045556991714,-0.023221260169855967
PDCD6,resistance,0.007381460173418374,-0.2194470443784433
PDCD6,terbutaline,0.20504965667252328,0.11520859511467679
PDCD6IP,resistance,0.3307876976189199,0.07739335595965557
PDCD6IP,terbutaline,0.2098114345700786,0.18062417267190733
PDCL3,resistance,0.21306540780612337,0.08519396888927666
PDCL3,terbutaline,0.07599919005158011,-0.13448620545646225
PDE12,resistance,0.3909757500458184,-0.02260887197934238
PDE12,terbutaline,0.11936817564255393,-0.29737223460591183
PDHA1,resistance,-0.2183194833150439,-0.10871274491848992
PDHA1,terbutaline,-0.0873535860949402,-0.25318618270192267
PDHB,resistance,-0.38638575205502285,-0.15454863297858656
PDHB,terbutaline,-0.06846226342485141,-0.21412574737071063
PDHX,resistance,-0.37682986254883516,-0.12603843524946456
PDHX,terbutaline,-0.017893974329420432,-0.2872574337775536
PDIA3,resistance,0.5732379876424533,0.09880763269928594
PDIA3,terbutaline,0.19160219347003712,0.2015345403457527
PDIA4,resistance,0.6727374540559268,0.06650626737313026
PDIA4,terbutaline,0.3009619685117129,0.09197098820641614
PDIA6,resistance,0.3042704827152135,-0.06359245022175974
PDIA6,terbutaline,0.11064260258249489,0.06747412198821046
PDK2,resistance,6.727577850005012e-4,0.12410386472796528
PDK2,terbutaline,-0.0714532502892995,-0.23368869117841484
PDK4,resistance,-0.5068534926324038,-0.6519129848827272
PDK4,terbutaline,0.03749579149479665,-0.06414569396278366
PDLIM1,resistance,0.026090657993585658,0.5100422256194235
PDLIM1,terbutaline,0.08176380596646997,0.09652307846715018
PDLIM3,resistance,0.059430392480401446,0.35926268761188673
PDLIM3,terbutaline,0.12885512202789057,0.26670572876849236
PDLIM5,resistance,-0.29501970054850396,-0.024827667613508186
PDLIM5,terbutaline,-0.01710940996694614,-0.19732967389880093
PDLIM7,resistance,-0.06519080367853063,-0.3436517877803442
PDLIM7,terbutaline,0.051483156509380595,-0.25801932272471007
PDP1,resistance,-0.1107701128563962,-0.009907125940868289
PDP1,terbutaline,-0.14973178249608216,-0.2485616349158676
PDPR,resistance,-0.04389137310083768,0.029386607401977072
PDPR,terbutaline,0.2043688493509078,-0.46867512173415493
PDXK,resistance,0.11809819630278819,-0.11920888303129219
PDXK,terbutaline,-0.01332436561082308,-0.1798690398375197
PEA15,resistance,0.6310429716176823,0.21658955108071698
PEA15,terbutaline,0.06686071851100714,0.09567248146500695
PEBP1,resistance,-0.16937948270531017,-0.18907251520601465
PEBP1,terbutaline,-0.08326880990278368,-0.044135793818450786
PEPD,resistance,0.11470320884254244,-0.0164100465582524
PEPD,terbutaline,0.17783992001565943,-0.13629618156194404
PERM1,resistance,-0.2718388089784245,-0.12912110241282027
PERM1,terbutaline,-0.19520638291310974,-0.5399500543950232
PET117,resistance,-0.05694493920854136,-0.1272904497771862
PET117,terbutaline,0.4133904638074153,-0.05809441715965491
PF4,resistance,-0.5718172820787556,0.41494687998012747
PF4,terbutaline,0.12985515936343525,0.1791484998250148
PFAS,resistance,-0.3638010527764208,-0.3344378589029159
PFAS,terbutaline,0.15389663523554045,-0.05802756751309897
PFDN1,resistance,-0.11146049770152773,-0.19054341713609468
PFDN1,terbutaline,0.10899063328176517,-0.10133060727056915
PFDN2,resistance,0.02183704722283026,-0.0313839984064741
PFDN2,terbutaline,0.027615394338155987,-0.05835782124323311
PFDN4,resistance,-0.17718151912090438,-0.05080199291252341
PFDN4,terbutaline,-0.2202798039831811,-0.0629000075827979
PFDN5,resistance,0.050868415281371426,-0.01394425831319146
PFDN5,terbutaline,0.044148223501418254,-0.18961379072559761
PFDN6,resistance,-0.031018233929661982,-0.005265467352387532
PFDN6,terbutaline,-0.03647887567494861,-0.0659470058994378
PFKFB1,resistance,-0.4021414468733394,-0.03605981340965303
PFKFB1,terbutaline,-0.23084908054423117,-0.2956567745648689
PFKFB2,resistance,-0.05998368619556211,NA
PFKFB2,terbutaline,0.2280097390670074,NA
PFKL,resistance,-0.4852536723523002,-0.47313322545355935
PFKL,terbutaline,0.12180585171573388,0.23713173847047475
PFKM,resistance,-0.24727962961405175,-0.1485205085260577
PFKM,terbutaline,0.18659679816907207,-0.08854504470529327
PFN1,resistance,0.5013051176364368,0.1692141914099543
PFN1,terbutaline,0.24277330973194028,0.24618583060267132
PFN2,resistance,0.024673687219885516,0.4568167459927168
PFN2,terbutaline,0.19542797774267745,0.17709610470227707
PGAM1,resistance,0.23116511395861394,0.12082639266647277
PGAM1,terbutaline,0.30974943559910745,0.11046932843856878
PGAM2,resistance,-0.2620456794846296,-0.18010385705504017
PGAM2,terbutaline,-0.05572025929219475,-0.14679181633921257
PGD,resistance,0.48515395925404803,0.2128905848283149
PGD,terbutaline,0.1297593589444476,0.014925431411759801
PGK1,resistance,-0.18535118159670563,-0.07906255026363329
PGK1,terbutaline,0.0991582096004915,0.01041311227418055
PGK2,resistance,-0.2700766962004894,0.09819380118934284
PGK2,terbutaline,0.10520530411378652,-0.12959938249456457
PGLS,resistance,0.20268793370407145,0.23198714650064622
PGLS,terbutaline,0.12994927704563486,0.20326213198787788
PGM1,resistance,-0.25682348380978326,-0.18235515557452375
PGM1,terbutaline,0.10612817207069479,-0.13472008947900113
PGM2L1,resistance,NA,0.12045713840617041
PGM2L1,terbutaline,NA,-0.21576303982730072
PGM5,resistance,-0.3049091255455108,0.608341634379717
PGM5,terbutaline,-0.06028749942572385,0.13924538668231756
PGP,resistance,-0.12955489499101422,0.0478781131220154
PGP,terbutaline,-0.11626256820849544,-0.18129487317474893
PGRMC1,resistance,0.52749766988794,0.16161243602604802
PGRMC1,terbutaline,0.1535012621604885,0.12062220388730067
PGRMC2,resistance,-0.07591746777139033,-0.002052618241030535
PGRMC2,terbutaline,0.12315666717968828,0.010061689693821041
PHAX,resistance,-0.049858227962646495,1.6455299109318187
PHAX,terbutaline,-0.012951137434848695,-0.06587360988845797
PHB,resistance,-0.2688331172197313,-0.020819661310246707
PHB,terbutaline,-0.014869512401556078,-0.2816463328035188
PHB2,resistance,-0.3326409013823418,-0.08420204520286312
PHB2,terbutaline,0.03278524774836264,-0.12228329257802499
PHKA1,resistance,-0.0824853975741736,-0.18311243425732493
PHKA1,terbutaline,-0.10697220253569562,-0.17105234372965494
PHKB,resistance,-0.19532750474457877,-0.1963002249520025
PHKB,terbutaline,-0.037922446447440666,-0.13706639128462653
PHKG1,resistance,-0.3641725518064544,-0.16240851811150292
PHKG1,terbutaline,-0.04044680014715209,-0.16714256954796078
PHPT1,resistance,-0.2243074313340568,-0.07600305108528005
PHPT1,terbutaline,-0.0738928689546773,-0.1175052401920702
PHYH,resistance,-0.2608069859736451,0.4337059437369266
PHYH,terbutaline,-0.1090395584849627,0.20356674604519237
PHYKPL,resistance,0.12119911814303634,0.29644216357218445
PHYKPL,terbutaline,0.16860213327637782,-0.04489656520795782
PIGK,resistance,-0.17736960685262418,0.23160245631813153
PIGK,terbutaline,0.5000938973540304,-0.017109821357294958
PIN1,resistance,-0.08332416273780778,-0.1149941700210122
PIN1,terbutaline,0.10239976222501117,-0.11466081283840805
PIN4,resistance,1.5833604737279318e-4,-0.0480457338221274
PIN4,terbutaline,0.25303030151160344,0.05398802757726884
PIP,resistance,0.4298110157709115,-0.10483594077022373
PIP,terbutaline,-0.479095028343164,0.09729501002091674
PIP4K2B,resistance,0.005557191335091106,-0.1901467264687806
PIP4K2B,terbutaline,0.18240571188252785,-0.06904786665345346
PITPNA,resistance,0.0747508279228426,-0.05091225521885434
PITPNA,terbutaline,0.1746721005160956,0.20641362619136405
PITRM1,resistance,-0.07864612057304221,-0.07580850343664158
PITRM1,terbutaline,0.009371511227623995,-0.07376731079858508
PKIA,resistance,-0.12914440409110858,0.04058697753945362
PKIA,terbutaline,0.1020076107685803,0.026282259407218914
PKM,resistance,-0.1591576445880319,-0.21913316493593005
PKM,terbutaline,0.015651093189213965,-0.19442193464964497
PLAA,resistance,0.01023795476856369,0.17173897442347186
PLAA,terbutaline,-0.054744812197830776,0.13197696441645354
PLCD4,resistance,-0.09511809711078609,-0.04653511480373895
PLCD4,terbutaline,-0.12957016321302733,-0.2055439411091425
PLEC,resistance,0.0306324948515293,-0.04778794627797156
PLEC,terbutaline,-0.09171940814580541,0.024828481160374356
PLG,resistance,0.2548635480778219,0.13037457306735467
PLG,terbutaline,-0.32914472845139436,0.16438901929221944
PLGRKT,resistance,-0.588781558737803,-0.36722963885122684
PLGRKT,terbutaline,-0.23365067833673597,-0.2509867472827225
PLIN2,resistance,-0.39430046671277935,-0.16772789121285747
PLIN2,terbutaline,-0.09875700811159227,-0.23228781920370226
PLIN3,resistance,0.09590912919627646,0.3032363927191819
PLIN3,terbutaline,0.2377186034846175,0.01636350364671424
PLIN4,resistance,-0.3336817541365417,-0.2188439509222624
PLIN4,terbutaline,0.0024295805573545637,-0.13053008761833299
PLIN5,resistance,-0.2989523807696318,-0.12431742398329226
PLIN5,terbutaline,-0.35793574552510804,-0.2216216507400953
PLN,resistance,-0.079565910063333245,-0.19163542708427933
PLN,terbutaline,0.3587844309111941,-0.1047357138703604
PLS3,resistance,0.3944477457449932,0.10220657720558868
PLS3,terbutaline,0.0806179052140569,0.25025243723362794
PLXDC2,resistance,0.485054105796667,-0.019842364440010085
PLXDC2,terbutaline,0.12567491283767332,0.11335992973031159
PMPCA,resistance,-0.07243340675150099,0.18902459612759404
PMPCA,terbutaline,-0.09584415665844336,-0.21589762126998005
PMPCB,resistance,0.051184582587622325,0.007253281086455177
PMPCB,terbutaline,0.01870992740437111,-0.28325363701883594
PMVK,resistance,0.4576813971414178,0.23832302735362987
PMVK,terbutaline,0.013045821651347822,0.1652373830298517
PNP,resistance,0.05274014792126306,-0.2822141799576545
PNP,terbutaline,-0.08135726121294368,0.1494942606300186
PNPO,resistance,-0.10439135151956005,-0.15745987898450897
PNPO,terbutaline,-0.02863086951331822,-0.04156347610888685
PNPT1,resistance,-0.36030311432492723,0.09066109312004134
PNPT1,terbutaline,-0.09975676865759867,-0.13241244389460727
PODXL,resistance,-0.14800758735662736,0.05736648048393511
PODXL,terbutaline,0.05993030131220241,-0.1315331463031524
POLDIP2,resistance,0.8173871066954721,0.42772642228807367
POLDIP2,terbutaline,-0.03186651212792571,-0.09039083179378732
POR,resistance,0.5380509145795408,0.14608829396848533
POR,terbutaline,0.07914978494323366,0.2715098009938918
POTEE,resistance,1.8208412096555513,0.19692468573735855
POTEE,terbutaline,-0.6542741635373989,-0.8958589857852023
POTEF,resistance,0.05779947209481305,0.09177492634918005
POTEF,terbutaline,-0.10490042666559514,-0.4761335800727857
POTEI,resistance,-0.014735015867548742,-0.2654979114457585
POTEI,terbutaline,0.012051052247821796,-0.2802536616236928
PPA1,resistance,0.35397444419078994,0.38024309685782365
PPA1,terbutaline,0.22795141556464932,0.07156400313392197
PPA2,resistance,-0.12873335555382756,0.07829388524294445
PPA2,terbutaline,-0.1594476963428481,-0.3219799162445387
PPBP,resistance,-0.6470832588593698,0.15967414193358853
PPBP,terbutaline,-0.024429976320068894,0.31514406293440267
PPIA,resistance,0.5941517494899615,0.2108681100341836
PPIA,terbutaline,0.34661457973980486,0.2820835738026137
PPIB,resistance,0.7027955087681723,0.1134296239408712
PPIB,terbutaline,0.13873208629714434,0.228691078033436
PPIC,resistance,-0.2202957140407206,-0.08431137167855621
PPIC,terbutaline,0.009696078069185368,-0.08849779967384297
PPID,resistance,0.2806987740151099,-0.020679244097365514
PPID,terbutaline,0.10460725515627319,0.24577030292820706
PPIF,resistance,-0.4798394576760237,-0.08152220419756051
PPIF,terbutaline,-0.13914881303836493,-0.3056439960958146
PPIL1,resistance,0.04842171854040108,-0.01107988308739897
PPIL1,terbutaline,0.20573163016006524,0.24775826433012166
PPIL3,resistance,-0.08971676936798977,-0.18333491224592424
PPIL3,terbutaline,-0.14414520592386046,-0.2332849710432033
PPM1A,resistance,0.342620722078871,-0.04739798960712149
PPM1A,terbutaline,-0.005062001186567718,0.22958929174235884
PPM1B,resistance,-0.052066947684684194,0.20985430619478618
PPM1B,terbutaline,-0.08388124869040653,-0.1452804720382787
PPM1H,resistance,0.43625639633907437,0.12170904517747795
PPM1H,terbutaline,0.09151951202208448,0.35825937643554723
PPME1,resistance,-0.05652166327816285,0.2983450502572049
PPME1,terbutaline,0.13128167974515803,0.13844147911380192
PPP1CB,resistance,0.0367564203560364,0.14048740464377718
PPP1CB,terbutaline,-0.028374425461364056,-0.057479339146793894
PPP1R12B,resistance,-0.007176470110898693,0.31366271538004464
PPP1R12B,terbutaline,0.16200033087064533,0.04306567289728166
PPP1R1A,resistance,-0.26293230445472027,-0.28029469753784975
PPP1R1A,terbutaline,-0.27397376924995065,-0.5381784164616067
PPP1R2,resistance,-0.18931340899258128,-0.0333950002437442
