Cluster,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
res_i,GO:0006626,protein targeting to mitochondrion,36,-0.42897962346534335,-1.7165604353797255,0.0077203926260512165,0.03391346558407113,0.02283380559334986,867,"tags=83%, list=41%, signal=50%",PMPCA/SH3GLB1/HUWE1/PITRM1/UBE2D3/BCAP31/MTCH2/TIMM13/TOMM40/NPEPPS/TIMM10/GRPEL1/TIMM21/TIMM8A/MFN2/HTRA2/TIMM8B/TIMM9/HSPD1/AGK/FIS1/MTX1/TIMM44/AIFM1/PAM16/MTX2/SAMM50/NDUFA13/TIMM50/TIMM22
res_i,GO:0032210,regulation of telomere maintenance via telomerase,16,0.6489097563409186,1.7246946213404946,0.008156651458145278,0.03554318652804909,0.02393109042004954,597,"tags=94%, list=28%, signal=68%",HNRNPC/HNRNPU/CTNNB1/CCT5/HNRNPA1/CCT2/HNRNPD/CCT8/TCP1/CCT3/CCT4/PTGES3/HSP90AA1/CCT7/CCT6A
res_i,GO:0032943,mononuclear cell proliferation,30,0.5342881041032292,1.6449084069002462,0.008178176500740679,0.03554318652804909,0.02393109042004954,337,"tags=37%, list=16%, signal=31%",ANXA1/ARG1/LGALS3/HPRT1/IL18/MSN/RPS6/MIF/BAX/CTNNB1/HMGB1
res_i,GO:0046651,lymphocyte proliferation,30,0.5342881041032292,1.6449084069002462,0.008178176500740679,0.03554318652804909,0.02393109042004954,337,"tags=37%, list=16%, signal=31%",ANXA1/ARG1/LGALS3/HPRT1/IL18/MSN/RPS6/MIF/BAX/CTNNB1/HMGB1
res_i,GO:0051258,protein polymerization,67,0.45080039159473434,1.601078141101184,0.00817833924196968,0.03554318652804909,0.02393109042004954,372,"tags=33%, list=18%, signal=28%",TUBB4A/ARPC5/TPPP3/TMSB4X/ARPC5L/ARPC2/ARPC3/TMSB10/GSN/KRT5/CAPZA1/PFN1/FLII/RAC1/FGG/FGB/MAPRE1/SPTAN1/CTTN/CHMP4B/FKBP4/FGA
res_i,GO:0031647,regulation of protein stability,78,0.42659536139486604,1.5456147253303734,0.008189674315218684,0.03554318652804909,0.02393109042004954,639,"tags=47%, list=30%, signal=34%",CTSA/PPIB/STX12/GSN/FLNA/YWHAZ/PFN1/DSG1/LAMP2/CLU/CALR/LAMP1/FLOT1/APOA1/CCAR2/CCT5/TF/VPS35/DDOST/CCT2/MAPK1/CCT8/RPL5/TCP1/CCT3/CCT4/HSP90AB1/APOA2/RPL11/PDCL3/PTGES3/HSP90AA1/CCT7/CCT6A/PRKDC/PRKRA/BAG3
res_i,GO:0044248,cellular catabolic process,255,-0.22821434487134842,-1.3009006611588352,0.00817269444807963,0.03554318652804909,0.02393109042004954,451,"tags=31%, list=21%, signal=28%",SQSTM1/TBC1D17/CPT1B/NNT/DBT/GABARAPL2/PRDX6/MCCC1/GLUD1/ACADM/OXCT1/MCCC2/UBQLN2/ACSL1/SUCLG2/DLST/HADHA/HADHB/PHYH/ESD/PRDX3/ADHFE1/BCAT2/HIBCH/ADH5/SCARB2/FUNDC2/ECHS1/AUH/ETFDH/DECR1/GOT1/PLIN5/SLC25A4/BCKDHA/ACAA2/BCKDHB/SNCA/SUCLG1/HAGH/HBZ/GPT/ALDH1L1/ECI2/GPD1/UBQLN4/GOT2/PHB2/ACAD8/CPT2/PCCB/ACADVL/CRAT/ETFB/NIPSNAP3B/DCXR/DLD/ALDH5A1/PCCA/ETFA/VDAC1/HADH/SUCLA2/HMGCL/HIBADH/GSTZ1/PFKFB1/ALDH6A1/ECI1/NOS1/HBG1/LDHD/ACADS/HBA1/CRYL1/ACAT1/ACADSB/HBB/HBD/CALCOCO2
res_i,GO:0018149,peptide cross-linking,10,0.7472595012037052,1.7610212868612274,0.00825091305382548,0.03573748767824609,0.024061912635171268,455,"tags=80%, list=22%, signal=63%",ANXA1/KRT10/FLG/KRT2/DSP/F13A1/FN1/KRT1
res_i,GO:0048525,negative regulation of viral process,13,0.6713563185305143,1.6936187777952578,0.008340034553406732,0.036051543786638655,0.02427336540182123,195,"tags=31%, list=9%, signal=28%",LTF/GSN/PPIA/CSNK2B
res_i,GO:0042730,fibrinolysis,11,0.7029950283051731,1.7190681648267911,0.008515049779791055,0.03658942182603285,0.024635516611464275,455,"tags=73%, list=22%, signal=57%",ANXA2/FGG/FGB/APOH/SERPING1/FGA/PLG/KRT1
res_i,GO:0030031,cell projection assembly,51,0.47597428994521396,1.634352431085282,0.008505685606514914,0.03658942182603285,0.024635516611464275,329,"tags=29%, list=16%, signal=25%",CORO1C/RHOG/ARPC2/ACTR2/EZR/HRAS/GSN/FLNA/PFN1/EHD1/RAC1/RAB5A/MAPRE1/SNAP29/CTTN
res_i,GO:0120031,plasma membrane bounded cell projection assembly,51,0.47597428994521396,1.634352431085282,0.008505685606514914,0.03658942182603285,0.024635516611464275,329,"tags=29%, list=16%, signal=25%",CORO1C/RHOG/ARPC2/ACTR2/EZR/HRAS/GSN/FLNA/PFN1/EHD1/RAC1/RAB5A/MAPRE1/SNAP29/CTTN
res_i,GO:0006084,acetyl-CoA metabolic process,15,-0.5906199106512555,-1.855375705497031,0.008533714686631631,0.03659715586954672,0.024640723913136476,454,"tags=60%, list=21%, signal=47%",PDHA1/DLST/DLAT/MPC2/DLD/PDHX/PDHB/ACAT1/PDK4
res_i,GO:0001954,positive regulation of cell-matrix adhesion,12,0.6787515405964191,1.6833703859043387,0.008580050159789458,0.036723291610933184,0.024725650621380192,307,"tags=50%, list=15%, signal=43%",THY1/POLDIP2/JUP/UTRN/RAC1/S100A10
res_i,GO:1902106,negative regulation of leukocyte differentiation,11,0.7015318439802338,1.7154901685522785,0.008740610757534973,0.03733686091309231,0.025138764466345928,39,"tags=27%, list=2%, signal=27%",ANXA1/LTF/FBN1
res_i,GO:1902743,regulation of lamellipodium organization,10,0.7438506014478944,1.7529877389102293,0.008844494024477944,0.03751980598432952,0.02526194067729778,247,"tags=50%, list=12%, signal=44%",CORO1C/CD44/ARPC2/ACTR2/RAC1
res_i,GO:0030198,extracellular matrix organization,42,0.4915547925666006,1.621588871601493,0.008852599384321065,0.03751980598432952,0.02526194067729778,181,"tags=14%, list=9%, signal=13%",CTSG/LCP1/CST3/SERPINH1/MFAP4/ANXA2
res_i,GO:0043062,extracellular structure organization,42,0.4915547925666006,1.621588871601493,0.008852599384321065,0.03751980598432952,0.02526194067729778,181,"tags=14%, list=9%, signal=13%",CTSG/LCP1/CST3/SERPINH1/MFAP4/ANXA2
res_i,GO:0045229,external encapsulating structure organization,42,0.4915547925666006,1.621588871601493,0.008852599384321065,0.03751980598432952,0.02526194067729778,181,"tags=14%, list=9%, signal=13%",CTSG/LCP1/CST3/SERPINH1/MFAP4/ANXA2
res_i,GO:0008360,regulation of cell shape,23,0.5705768947332551,1.6499405200713326,0.00887350824707807,0.037535112858010554,0.02527224673631756,390,"tags=43%, list=18%, signal=36%",ANXA1/RHOG/EZR/MYH9/MSN/HEXB/RAC1/CRK/PALMD/FN1
res_i,GO:0044255,cellular lipid metabolic process,160,-0.25802060975196567,-1.407306697543496,0.008901509177723239,0.03758030139233352,0.02530267200221146,587,"tags=41%, list=28%, signal=32%",ECH1/ABHD11/APOE/GPX4/CBR4/PRKAG1/GPX1/SIRT3/IDI2/SIRT2/APOC3/HTRA2/SLC27A1/RDH13/AGK/CPT1B/PRDX6/ACADM/FABP3/ACSL1/HADHA/HADHB/PHYH/ALDH1A1/PTGES2/ADH5/ACSF2/SCARB2/MECR/ECHS1/AUH/IDI1/ACAD9/ETFDH/DECR1/PLIN5/ACAA2/ACOT2/SNCA/ADH1B/NDUFAB1/ECI2/GPD1/PHB2/HSD17B8/AGPS/CPT2/PCCB/ACADVL/CRAT/ETFB/PCCA/ETFA/HADH/PCYT2/ECHDC3/OXSM/ECI1/QKI/PTGR2/ACADS/CRYL1/ACAT1/ACADSB/PDK4
res_i,GO:0002521,leukocyte differentiation,45,0.4900967242476607,1.6380809530058564,0.009085431566963242,0.03828230388409754,0.025775327572703077,405,"tags=38%, list=19%, signal=31%",ANXA1/LTF/FBN1/ACTB/IL18/MYH9/MAPK14/TPD52/ANXA2/IGHM/RPS6/RPL22/BAX/CTNNB1/HMGB1/TF/XRCC6
res_i,GO:0007040,lysosome organization,20,0.6116252266083847,1.721355380041738,0.009304504981369253,0.03897836754315046,0.02624398455003291,441,"tags=50%, list=21%, signal=40%",CREG1/ARL8B/GAA/LAMP2/HEXB/LAMP1/CHMP4B/LAMTOR1/VPS35/TPP1
res_i,GO:0080171,lytic vacuole organization,20,0.6116252266083847,1.721355380041738,0.009304504981369253,0.03897836754315046,0.02624398455003291,441,"tags=50%, list=21%, signal=40%",CREG1/ARL8B/GAA/LAMP2/HEXB/LAMP1/CHMP4B/LAMTOR1/VPS35/TPP1
res_i,GO:0052372,modulation by symbiont of entry into host,11,0.6985678082865491,1.7082420669366696,0.009304513542558497,0.03897836754315046,0.02624398455003291,337,"tags=36%, list=16%, signal=31%",KRT6A/GSN/P4HB/HMGB1
res_i,GO:1903707,negative regulation of hemopoiesis,13,0.6649473859255101,1.677451076224775,0.009361248381232633,0.039140479744267466,0.026353134069873028,39,"tags=23%, list=2%, signal=23%",ANXA1/LTF/FBN1
res_i,GO:0030865,cortical cytoskeleton organization,17,0.6168883125551881,1.6679210201089416,0.00954444923590313,0.03982972084982653,0.026817197448246042,336,"tags=41%, list=16%, signal=35%",LCP1/RHOG/EZR/IQGAP1/CALR/RAC1/PDCD6IP
res_i,GO:0072676,lymphocyte migration,12,0.6751843415600847,1.674523382458696,0.00960282344075117,0.039895811387369515,0.026861695952301187,333,"tags=50%, list=16%, signal=42%",DEFA1/APOD/S100A7/MSN/ECM1/CRK
res_i,GO:0070372,regulation of ERK1 and ERK2 cascade,33,0.5231374501021284,1.6421919305828214,0.009615442099352193,0.039895811387369515,0.026861695952301187,390,"tags=39%, list=18%, signal=33%",CD44/EZR/HRAS/S100A7/YWHAZ/GNAI2/FGG/FGB/MIF/HMGB1/MAP2K1/FGA/FN1
res_i,GO:0043408,regulation of MAPK cascade,72,0.43172487870365805,1.5445439161871373,0.00959915658704101,0.039895811387369515,0.026861695952301187,515,"tags=42%, list=24%, signal=33%",CD44/SERPINB3/EZR/IQGAP1/HRAS/S100A7/PPIA/YWHAZ/TPD52L1/GNAI2/FGG/FGB/MIF/PRMT1/CTNNB1/CRK/HMGB1/MAP2K1/SPAG9/FGA/FN1/LAMTOR1/UCHL1/AMBP/MAPK1/ERP29/RAP1A/NUP62/CDC42/RPS3
res_i,GO:0050821,protein stabilization,55,0.4512668603757861,1.5623563644357243,0.009678430157312724,0.040080521834672915,0.026986060784150386,639,"tags=51%, list=30%, signal=36%",PPIB/STX12/FLNA/PFN1/DSG1/LAMP2/CLU/CALR/LAMP1/FLOT1/APOA1/CCT5/CCT2/CCT8/RPL5/TCP1/CCT3/CCT4/HSP90AB1/APOA2/RPL11/PDCL3/PTGES3/HSP90AA1/CCT7/CCT6A/PRKRA/BAG3
res_i,GO:0002709,regulation of T cell mediated immunity,13,0.6633005097618966,1.673296530689992,0.00981512166225091,0.040569169537303766,0.027315065397903286,337,"tags=38%, list=16%, signal=33%",ARG1/IL18/PRKAA1/STX7/HMGB1
res_i,GO:0045860,positive regulation of protein kinase activity,31,0.5376827210217991,1.6704868239854582,0.009850390224163936,0.040637541419079354,0.027361099922232426,603,"tags=55%, list=29%, signal=40%",LTF/FBN1/IQGAP1/HRAS/PPIA/DDX3X/TPD52L1/MIF/MAP2K1/XRCC6/CALM1/ERP29/RAP1A/RHOA/RPS3/HSP90AA1/PPP2CA
res_i,GO:0002768,immune response-regulating cell surface receptor signaling pathway,40,0.49666664474811284,1.6153266276345069,0.009929781929428326,0.04088733735646957,0.027529286563560407,542,"tags=48%, list=26%, signal=36%",LTF/IGHA1/THY1/LGALS3/IGKC/EZR/HRAS/IGHM/IGHG2/IGHG1/BAX/EIF2B2/IGHG3/MAPK1/CD2AP/KHDRBS1/RPS3/EIF2B5/C3
res_i,GO:0046364,monosaccharide biosynthetic process,31,-0.45002984866294327,-1.7266517777782509,0.01000741766825697,0.04105122181496715,0.0276396293374603,576,"tags=58%, list=27%, signal=43%",AKR1B1/SLC25A11/PRKAG1/ENO2/PGK1/PGK2/ACADM/PGM1/PGAM2/TPI1/GOT1/FBP2/ENO3/GPT/GPD1/MDH2/PFKFB1/ALDOC
res_i,GO:0016050,vesicle organization,70,0.42156700537283837,1.5061141170695358,0.009991265328088243,0.04105122181496715,0.0276396293374603,632,"tags=40%, list=30%, signal=29%",ANXA1/CORO1C/STX12/AP1B1/ARL8B/ANXA2/STAM/ATP6V1E1/SEC31A/SNAP29/VAMP3/S100A10/STX7/PDCD6IP/CHMP4B/TBC1D4/LAMTOR1/AQP1/ATP6V1B2/SEC24C/TMED10/TFG/SEC22B/SNAP23/IST1/ATP6V1A/AP1M1/PPP6C
res_i,GO:0051701,biological process involved in interaction with host,38,0.5017031995087801,1.6181944770091512,0.010157438756469064,0.04158800396516579,0.02800104268913418,366,"tags=32%, list=17%, signal=27%",LTF/KRT6A/SERPINB3/GSN/PPIA/ARL8B/CTSB/P4HB/LAMP1/HMGB1/IDE/CHMP4B
res_i,GO:0097581,lamellipodium organization,20,0.6090459482774052,1.7140962703148932,0.010240144238183431,0.04184767042722795,0.028175875116658942,329,"tags=35%, list=16%, signal=30%",CORO1C/CD44/ARPC2/ACTR2/RAC1/SNX1/CTTN
res_i,GO:0061077,chaperone-mediated protein folding,43,0.48406551167994283,1.6138967143511957,0.010263622308764493,0.04186477520680253,0.028187391698783378,597,"tags=53%, list=28%, signal=39%",PPIB/PDIA4/HSPH1/CLU/CCT5/HSPB1/FKBP4/FKBP2/CCT2/HSPA5/DNAJB6/CCT8/PPID/TCP1/CCT3/CCT4/HSP90AB1/PDCL3/PTGES3/DNAJB2/UNC45B/CCT7/CCT6A
res_i,GO:0043410,positive regulation of MAPK cascade,40,0.4943643149760228,1.6078386784722696,0.010308048110537546,0.04196710018736674,0.028256286713589644,515,"tags=55%, list=24%, signal=42%",CD44/IQGAP1/HRAS/S100A7/PPIA/TPD52L1/GNAI2/FGG/FGB/MIF/PRMT1/CTNNB1/CRK/HMGB1/MAP2K1/SPAG9/FGA/LAMTOR1/ERP29/RAP1A/CDC42/RPS3
res_i,GO:0061615,glycolytic process through fructose-6-phosphate,17,-0.547761945425143,-1.771243587301288,0.010416136959633834,0.0423277475700476,0.0284991092055426,652,"tags=71%, list=31%, signal=49%",PFKL/HK1/PKM/ENO2/PGK1/PGK2/PFKM/PGAM2/TPI1/ENO3/PFKFB1/SLC4A1
res_i,GO:0061025,membrane fusion,33,0.5200509314445732,1.6325029740150188,0.010480290559685346,0.042429534542009706,0.028567641981231857,376,"tags=30%, list=18%, signal=25%",ANXA1/STX12/ARL8B/CD9/ANXA2/SNAP29/VAMP3/STX7/CHMP4B/TBC1D4
res_i,GO:0045184,establishment of protein localization,296,0.32505856914716547,1.353804211305508,0.010467960186443128,0.042429534542009706,0.028567641981231857,387,"tags=23%, list=18%, signal=22%",BTF3/LCP1/CORO1C/S100A13/CTSA/YWHAQ/SSR1/ACTN4/PDIA4/HRAS/STX12/APOD/LMAN2L/COPG1/MYH9/PPIA/MAPK14/FLNA/AP1B1/PGRMC1/CTSD/YWHAZ/ARL8B/CLTB/VPS29/MVP/STAM/HSP90B1/PRKAA1/COPB2/JUP/CLTC/LAMP2/COMT/CLU/RAB5C/CALR/EHD1/SEC31A/TOM1L2/RAB11B/LAMP1/FGG/TMED7/AP2A1/SNX1/RAB5A/FGB/SNAP29/AZGP1/VAMP3/BAX/STX7/PPM1A/NPM1/RAB35/CTTN/PDCD6IP/COPZ1/HSPB1/KTN1/CANX/CHMP4B/YWHAB/SRP9/FGA/EMC1/TXN/VPS26A
res_i,GO:0061620,glycolytic process through glucose-6-phosphate,13,-0.5729718725133431,-1.7074377352303298,0.010543229788993707,0.04260485780654812,0.028685686459126267,652,"tags=77%, list=31%, signal=54%",PFKL/HK1/PKM/ENO2/PGK1/PGK2/PFKM/PGAM2/TPI1/ENO3
res_i,GO:1903034,regulation of response to wounding,36,0.5078984995831745,1.6212007729224864,0.010754293782537946,0.04333490632734199,0.029177225312806546,476,"tags=44%, list=23%, signal=35%",ANXA1/HRAS/FLNA/CD9/ANXA2/FGG/FGB/APOH/SERPING1/CRK/MAP2K1/FGA/PLG/KRT1/SERPINC1/KNG1
res_i,GO:0006413,translational initiation,56,0.45690512971827985,1.5809617524321309,0.010763831571630108,0.04333490632734199,0.029177225312806546,932,"tags=73%, list=44%, signal=42%",SH3BGRL/RPS3A/EIF6/DDX3X/RPL13A/RPS17/RPS5/EIF2B2/EIF2S3/NPM1/HSPB1/EIF3D/EIF3C/KHDRBS1/RPS3/EIF2B5/EIF3I/DENR/DDX1/EIF4H/EIF3E/EIF4EBP2/ABCE1/EIF3M/EIF3H/EIF2A/AKT2/PAIP1/YTHDF3/EIF4G2/EIF3G/CSDE1/EIF2S2/EIF4B/EIF4E3/EIF3F/EIF5B/EIF1/ABCF1/MCTS1/EIF4A1
res_i,GO:0071383,cellular response to steroid hormone stimulus,35,0.5089790870458882,1.6104091799989102,0.010850930568773846,0.043560644132223006,0.02932921370629422,592,"tags=49%, list=28%, signal=36%",DEFA1/ANXA1/CALR/HNRNPU/AKR1C3/FKBP4/AQP1/ATP1A1/SERPINF1/MAPK1/RHOA/RWDD1/PTGES3/PADI2/YWHAH/UFM1/UBE3A
res_i,GO:0051301,cell division,70,0.42069676505218817,1.503005047300152,0.010860049988724722,0.043560644132223006,0.02932921370629422,517,"tags=37%, list=24%, signal=29%",TUBA1B/ACTR2/IQGAP1/MYH9/CFL1/YBX1/POLDIP2/ARL8B/NSUN2/CLTC/HNRNPU/DYNC1LI1/GNAI2/DYNC1H1/TUBB/MAPRE1/RAB35/PDCD6IP/CHMP4B/CALM1/CD2AP/RHOA/NUP62/CDC42/RPS3/CKAP5
res_i,GO:1902041,regulation of extrinsic apoptotic signaling pathway via death domain receptors,10,0.7357104177179616,1.7338042600728485,0.010981389793992475,0.04396608090952707,0.029602192724920484,372,"tags=70%, list=18%, signal=58%",LGALS3/HMGB2/PEA15/DDX3X/FGG/FGB/FGA
res_i,GO:0070371,ERK1 and ERK2 cascade,37,0.515653510280191,1.6526525225651272,0.011028819804466636,0.044074657413798526,0.02967529686653037,489,"tags=46%, list=23%, signal=36%",CD44/EZR/HRAS/S100A7/YWHAZ/GNAI2/FGG/FGB/MIF/HMGB1/MAP2K1/FGA/TF/FN1/MAPK1/CD2AP/RAP1A
res_i,GO:0019221,cytokine-mediated signaling pathway,38,0.49997042590332424,1.6126055856466859,0.011106705644002204,0.04430432214611173,0.02982992924511428,195,"tags=24%, list=9%, signal=22%",CTSG/CD44/ARG1/TMSB4X/ACTN4/IL18/P4HB/HPX/CSNK2B
res_i,GO:1903312,negative regulation of mRNA metabolic process,26,0.5376847057616047,1.590947275304385,0.011220635740257398,0.04467665973643772,0.03008062270879241,535,"tags=58%, list=25%, signal=44%",SRSF7/HNRNPA0/PTBP1/MAPK14/YBX1/HNRNPC/HNRNPU/U2AF2/HNRNPA2B1/RBMX/HNRNPD/HNRNPAB/TAF15/SYNCRIP/HNRNPK
res_i,GO:0043534,blood vessel endothelial cell migration,15,0.6425232888552054,1.6858133825150365,0.011276491495423492,0.04481682517411901,0.030174995557447095,497,"tags=67%, list=24%, signal=51%",ANXA1/TMSB4X/MYH9/CSNK2B/JUP/APOA1/HMGB1/HSPB1/PLG/RHOA
res_i,GO:0048545,response to steroid hormone,59,0.4419370983789479,1.5368386840154098,0.011391016693895748,0.04518922527560105,0.03042573110964553,592,"tags=46%, list=28%, signal=34%",DEFA1/ANXA1/HMGB2/RPL27/DSG1/COMT/CALR/PCNA/HNRNPU/AKR1C3/IGFBP7/RBBP7/FKBP4/TRIM63/AQP1/ATP1A1/ANXA3/SERPINF1/MAPK1/RHOA/APOA2/RWDD1/PTGES3/PADI2/YWHAH/UFM1/UBE3A
res_i,GO:0017157,regulation of exocytosis,28,0.5353196792403274,1.621413168505247,0.01156153771132594,0.04553273472518564,0.030657014697335762,372,"tags=39%, list=18%, signal=33%",ANXA1/ANXA2/STAM/GNAI2/LAMP1/FGG/RAB5A/FGB/S100A10/PDCD6IP/FGA
res_i,GO:0097237,cellular response to toxic substance,53,-0.35765015405719275,-1.568633571493088,0.011560782124710763,0.04553273472518564,0.030657014697335762,629,"tags=49%, list=30%, signal=35%",GSTM2/SESN1/TXNRD1/GSTK1/APOE/GPX4/GPX1/SOD3/GSTO1/PRDX2/NNT/PRDX6/ESD/PRDX3/ALDH1A1/SOD2/ADH5/GSTT1/HBZ/MB/GSTZ1/HBG1/HBA1/HBB/TXNRD2/HBD
res_i,GO:0098754,detoxification,53,-0.35765015405719275,-1.568633571493088,0.011560782124710763,0.04553273472518564,0.030657014697335762,629,"tags=49%, list=30%, signal=35%",GSTM2/SESN1/TXNRD1/GSTK1/APOE/GPX4/GPX1/SOD3/GSTO1/PRDX2/NNT/PRDX6/ESD/PRDX3/ALDH1A1/SOD2/ADH5/GSTT1/HBZ/MB/GSTZ1/HBG1/HBA1/HBB/TXNRD2/HBD
res_i,GO:1990748,cellular detoxification,53,-0.35765015405719275,-1.568633571493088,0.011560782124710763,0.04553273472518564,0.030657014697335762,629,"tags=49%, list=30%, signal=35%",GSTM2/SESN1/TXNRD1/GSTK1/APOE/GPX4/GPX1/SOD3/GSTO1/PRDX2/NNT/PRDX6/ESD/PRDX3/ALDH1A1/SOD2/ADH5/GSTT1/HBZ/MB/GSTZ1/HBG1/HBA1/HBB/TXNRD2/HBD
res_i,GO:0070661,leukocyte proliferation,35,0.5051906402655391,1.5984225392345097,0.011811165865136794,0.046431575955338485,0.03126220103129266,337,"tags=34%, list=16%, signal=29%",ANXA1/ARG1/LGALS3/HPRT1/IL18/MSN/CLU/RPS6/MIF/BAX/CTNNB1/HMGB1
res_i,GO:2000573,positive regulation of DNA biosynthetic process,15,0.6403502388014808,1.6801118664377424,0.011946360806115856,0.046878124682226775,0.03156286056702924,597,"tags=93%, list=28%, signal=67%",PCNA/CTNNB1/CCT5/HNRNPA1/CCT2/HNRNPD/CCT8/TCP1/CCT3/CCT4/PTGES3/HSP90AA1/CCT7/CCT6A
res_i,GO:0042180,cellular ketone metabolic process,50,-0.3767444648064358,-1.6327701321865402,0.011976114213786538,0.0469100502597776,0.03158435593527592,569,"tags=50%, list=27%, signal=37%",NQO2/CBR4/SIRT2/APOC3/PRKG1/FABP3/OXCT1/TPI1/NDUFA9/RTN4IP1/GLO1/H6PD/PLIN5/GPD2/SNCA/HAGH/COQ6/FH/GPD1/STAT5B/ACADVL/COQ3/COQ9/COQ7/PDK4
res_i,GO:2001242,regulation of intrinsic apoptotic signaling pathway,42,0.4839138395894118,1.5963821510006337,0.012017077028415868,0.04698568856155393,0.03163528291216923,355,"tags=33%, list=17%, signal=28%",S100A8/CD44/S100A9/PPIA/DDX3X/P4HB/CLU/MIF/BAX/CTNNB1/CCAR2/SFPQ/UBQLN1/HSPB1
res_i,GO:2001237,negative regulation of extrinsic apoptotic signaling pathway,19,0.5981229920846813,1.6647277287095719,0.012206532841664905,0.04764060479570656,0.032076235486995244,372,"tags=47%, list=18%, signal=39%",LGALS3/HMGB2/PEA15/PSME3/DDX3X/FGG/FGB/CTTN/FGA
res_i,GO:0070374,positive regulation of ERK1 and ERK2 cascade,19,0.5972565169721059,1.6623161090841272,0.012415186484990376,0.04836098760555675,0.03256126645477214,372,"tags=53%, list=18%, signal=44%",CD44/HRAS/S100A7/GNAI2/FGG/FGB/MIF/HMGB1/MAP2K1/FGA
res_i,GO:0031099,regeneration,38,0.49591175777753527,1.5995147495675153,0.012435682527143164,0.04836098760555675,0.03256126645477214,232,"tags=24%, list=11%, signal=21%",ANXA1/LCP1/THY1/MUSTN1/APOD/FLNA/CD9/SRSF1/PCNA
res_i,GO:0009968,negative regulation of signal transduction,179,0.34928273744345306,1.4003331643202914,0.012521145282599499,0.04860623481796227,0.0327263904571097,375,"tags=24%, list=18%, signal=22%",LTF/CD44/THY1/ARG1/FBN1/LGALS3/TMSB4X/HMGB2/SERPINB3/EZR/APOD/PEA15/PPIA/MAPK14/PSME3/YWHAZ/DDX3X/MVP/PRKAA1/LAMP2/CLU/CALR/GNAI2/FGG/ECM1/FGB/MIF/PRMT1/BAX/G3BP1/CTNNB1/PPM1A/APOA1/CCAR2/CTTN/RBBP7/UBQLN1/HSPB1/GLG1/YWHAB/DEPTOR/FGA/HOMER2
res_i,GO:0001952,regulation of cell-matrix adhesion,24,0.5657693154665906,1.6578318811250663,0.012584795478185714,0.048766082477969645,0.032834015270153706,307,"tags=33%, list=15%, signal=29%",CORO1C/THY1/APOD/POLDIP2/JUP/UTRN/RAC1/S100A10
res_i,GO:0009135,purine nucleoside diphosphate metabolic process,41,-0.37929141700443353,-1.5841363022738588,0.012736513840244486,0.04909100361159953,0.0330527834163959,667,"tags=61%, list=32%, signal=43%",AK2/PFKL/HK1/PKM/NUDT9/PRKAG1/ENO2/PGK1/GAPDH/DHTKD1/AK1/ALDOA/PGK2/PFKM/PGM1/PGAM2/TPI1/OGDH/ENO3/GPD1/AK3/PFKFB1/ALDOC/SLC4A1/BPGM
res_i,GO:0009179,purine ribonucleoside diphosphate metabolic process,41,-0.37929141700443353,-1.5841363022738588,0.012736513840244486,0.04909100361159953,0.0330527834163959,667,"tags=61%, list=32%, signal=43%",AK2/PFKL/HK1/PKM/NUDT9/PRKAG1/ENO2/PGK1/GAPDH/DHTKD1/AK1/ALDOA/PGK2/PFKM/PGM1/PGAM2/TPI1/OGDH/ENO3/GPD1/AK3/PFKFB1/ALDOC/SLC4A1/BPGM
res_i,GO:0046031,ADP metabolic process,41,-0.37929141700443353,-1.5841363022738588,0.012736513840244486,0.04909100361159953,0.0330527834163959,667,"tags=61%, list=32%, signal=43%",AK2/PFKL/HK1/PKM/NUDT9/PRKAG1/ENO2/PGK1/GAPDH/DHTKD1/AK1/ALDOA/PGK2/PFKM/PGM1/PGAM2/TPI1/OGDH/ENO3/GPD1/AK3/PFKFB1/ALDOC/SLC4A1/BPGM
res_i,GO:0002064,epithelial cell development,24,0.5652371505178911,1.6562725176285789,0.012786147944426722,0.0491949309209326,0.033122757272983,552,"tags=50%, list=26%, signal=37%",VIM/EZR/IQGAP1/FLNA/TIGAR/KRT2/MSN/CDSN/FLNB/RAP1A/COL18A1/RAP2C
res_i,GO:1904358,positive regulation of telomere maintenance via telomere lengthening,15,0.6378700704725366,1.6736045521779377,0.012839521563408922,0.049312852730260814,0.033202153572448226,597,"tags=93%, list=28%, signal=67%",CTNNB1/CCT5/HNRNPA2B1/HNRNPA1/CCT2/HNRNPD/CCT8/TCP1/CCT3/CCT4/PTGES3/HSP90AA1/CCT7/CCT6A
